2.92229,-0.439383,0.11199,0.266731,-0.145265,-0.184314,-0.143822,-0.142934,-0.121861,-0.16527,-0.118858,-0.13207,-0.107856,-0.119112,-0.0294311,0.0391464,0.0432759,0.0333882,-0.00705952,-0.000547362,-0.0301693,-0.00123093,-0.000668876,-0.000233824,-0.00367421,0.00232679,0.00382974,-0.000153979,0.00274072,0.00534417,-0.0020345,0.189377,-0.0674705,0.0644708,-0.006595,0.00691045,-0.0545627,0.0473993,-0.0371475,0.050546,0.0139326
2.92229,-0.438403,0.117596,0.267375,-0.145728,-0.186099,-0.144325,-0.142961,-0.122201,-0.165481,-0.118912,-0.129482,-0.10714,-0.116714,-0.0296431,0.0376616,0.0418413,0.0321144,-0.00687335,-0.000501689,-0.0282647,-0.00125561,-0.000650074,-0.000251821,-0.00371181,0.0023342,0.0038887,-0.000164245,0.00280663,0.00543339,-0.00213418,0.189237,-0.0684396,0.0644018,-0.00713261,0.00722377,-0.0550009,0.0475357,-0.0368431,0.0507452,0.0135337
2.92229,-0.43735,0.123189,0.268013,-0.146192,-0.187878,-0.14481,-0.142976,-0.122521,-0.165678,-0.118894,-0.126876,-0.1064,-0.114304,-0.0298247,0.0361518,0.0404213,0.0308434,-0.00668642,-0.000457708,-0.0263983,-0.00128012,-0.000630709,-0.000269328,-0.00374735,0.00233985,0.00394528,-0.000174831,0.00287097,0.00551852,-0.00223282,0.189093,-0.0694447,0.0643201,-0.00766739,0.00753421,-0.0554322,0.0476707,-0.0365179,0.0509519,0.0131528
2.92229,-0.436225,0.128769,0.268645,-0.146658,-0.189649,-0.145277,-0.142979,-0.12282,-0.165859,-0.118803,-0.124253,-0.105639,-0.111882,-0.029975,0.0346186,0.0390165,0.0295759,-0.00649891,-0.000415441,-0.0245701,-0.00130442,-0.000610786,-0.000286333,-0.00378082,0.00234371,0.00399943,-0.000185736,0.00293369,0.0055995,-0.00233032,0.188944,-0.0704846,0.064226,-0.00819925,0.00784179,-0.0558566,0.0478041,-0.0361722,0.0511656,0.0127901
2.92229,-0.435027,0.134335,0.26927,-0.147124,-0.191412,-0.145725,-0.142969,-0.123098,-0.166024,-0.11864,-0.121614,-0.104855,-0.109449,-0.030093,0.0330635,0.0376272,0.0283123,-0.00631101,-0.000374907,-0.0227804,-0.0013285,-0.00059031,-0.000302825,-0.00381217,0.00234575,0.00405111,-0.00019696,0.00299476,0.00567624,-0.00242661,0.18879,-0.0715582,0.0641195,-0.00872808,0.00814654,-0.0562739,0.0479355,-0.0358063,0.0513861,0.012446
2.92229,-0.433758,0.139886,0.26989,-0.147591,-0.193168,-0.146155,-0.142946,-0.123355,-0.166172,-0.118404,-0.11896,-0.10405,-0.107005,-0.0301779,0.0314883,0.036254,0.0270532,-0.00612289,-0.000336121,-0.0210292,-0.00135233,-0.000569285,-0.000318792,-0.00384138,0.00234596,0.00410028,-0.000208503,0.00305413,0.00574868,-0.00252161,0.188632,-0.0726644,0.0640007,-0.00925378,0.00844849,-0.056684,0.0480648,-0.0354205,0.0516128,0.0121206
2.92229,-0.432416,0.145421,0.270505,-0.148059,-0.194916,-0.146566,-0.14291,-0.123591,-0.166303,-0.118096,-0.116294,-0.103222,-0.104552,-0.0302287,0.0298947,0.0348972,0.0257991,-0.00593471,-0.000299098,-0.0193165,-0.00137592,-0.000547717,-0.000334223,-0.00386841,0.00234432,0.00414688,-0.000220363,0.00311178,0.00581676,-0.00261524,0.18847,-0.0738019,0.0638697,-0.00977624,0.00874765,-0.0570868,0.0481918,-0.0350152,0.0518454,0.0118144
2.92229,-0.431002,0.150939,0.271115,-0.148527,-0.196655,-0.146957,-0.142862,-0.123806,-0.166414,-0.117715,-0.113616,-0.102373,-0.102089,-0.0302448,0.0282843,0.0335575,0.0245506,-0.00574666,-0.000263849,-0.0176425,-0.00139922,-0.000525613,-0.000349108,-0.00389323,0.0023408,0.00419089,-0.00023254,0.00316765,0.00588041,-0.00270743,0.188304,-0.0749696,0.0637267,-0.0102954,0.00904405,-0.0574821,0.0483162,-0.0345906,0.0520835,0.0115275
2.92229,-0.429517,0.156439,0.27172,-0.148995,-0.198386,-0.14733,-0.1428,-0.124,-0.166506,-0.117261,-0.110927,-0.101502,-0.0996188,-0.0302253,0.0266589,0.0322351,0.0233082,-0.00555889,-0.000230384,-0.0160072,-0.00142223,-0.000502978,-0.000363437,-0.00391583,0.00233538,0.00423226,-0.000245031,0.00322171,0.00593958,-0.0027981,0.188133,-0.0761663,0.0635716,-0.0108111,0.00933772,-0.0578698,0.0484378,-0.0341473,0.0523266,0.0112601
2.92229,-0.42796,0.16192,0.27232,-0.149464,-0.200108,-0.147683,-0.142724,-0.124173,-0.166579,-0.116735,-0.108231,-0.10061,-0.0971411,-0.0301697,0.0250203,0.0309304,0.0220725,-0.00537157,-0.000198711,-0.0144106,-0.00144494,-0.00047982,-0.000377199,-0.00393617,0.00232806,0.00427096,-0.000257836,0.00327393,0.00599421,-0.00288718,0.187959,-0.0773908,0.0634048,-0.0113232,0.00962867,-0.0582499,0.0485564,-0.0336854,0.0525743,0.0110125
2.92229,-0.426332,0.167382,0.272915,-0.149932,-0.201821,-0.148016,-0.142635,-0.124325,-0.16663,-0.116137,-0.105527,-0.0996962,-0.0946568,-0.0300772,0.0233703,0.0296438,0.0208438,-0.00518484,-0.000168833,-0.0128528,-0.00146731,-0.000456145,-0.000390387,-0.00395423,0.00231881,0.00430696,-0.000270952,0.00332428,0.00604425,-0.0029746,0.187781,-0.078642,0.0632262,-0.0118318,0.00991691,-0.0586221,0.0486718,-0.0332054,0.0528261,0.0107848
2.92229,-0.424634,0.172822,0.273507,-0.1504,-0.203524,-0.14833,-0.142532,-0.124455,-0.166659,-0.115466,-0.102817,-0.0987618,-0.0921666,-0.0299474,0.0217107,0.0283757,0.0196229,-0.00499887,-0.000140754,-0.0113337,-0.00148934,-0.000431961,-0.000402989,-0.00396998,0.00230761,0.00434021,-0.000284377,0.00337271,0.00608965,-0.00306027,0.1876,-0.0799186,0.063036,-0.0123366,0.0102025,-0.0589864,0.0487837,-0.0327077,0.0530815,0.0105772
2.92229,-0.422865,0.178242,0.274094,-0.150868,-0.205218,-0.148623,-0.142415,-0.124563,-0.166666,-0.114724,-0.100103,-0.0978067,-0.0896715,-0.0297798,0.0200435,0.0271264,0.0184101,-0.00481381,-0.000114474,-0.00985332,-0.00151101,-0.000407277,-0.000414999,-0.00398341,0.00229447,0.00437069,-0.000298107,0.0034192,0.00613037,-0.00314413,0.187414,-0.0812194,0.0628343,-0.0128376,0.0104854,-0.0593427,0.048892,-0.0321927,0.0533401,0.0103898
2.92229,-0.421025,0.183639,0.274677,-0.151335,-0.206902,-0.148896,-0.142284,-0.12465,-0.166649,-0.113911,-0.0973867,-0.096831,-0.0871721,-0.0295739,0.0183704,0.0258962,0.017206,-0.0046298,-8.99909e-05,-0.00841167,-0.00153229,-0.0003821,-0.000426408,-0.00399451,0.00227935,0.00439837,-0.00031214,0.00346372,0.00616636,-0.00322612,0.187226,-0.0825432,0.0626213,-0.0133348,0.0107656,-0.0596909,0.0489963,-0.0316609,0.0536015,0.0102226
2.92229,-0.419115,0.189012,0.275256,-0.151802,-0.208575,-0.149149,-0.142139,-0.124715,-0.166609,-0.113026,-0.0946687,-0.095835,-0.0846691,-0.0293294,0.0166935,0.0246854,0.0160111,-0.00444698,-6.73003e-05,-0.00700867,-0.00155318,-0.000356439,-0.000437208,-0.00400324,0.00226227,0.00442323,-0.000326473,0.00350625,0.00619759,-0.00330616,0.187034,-0.0838887,0.062397,-0.013828,0.0110432,-0.0600308,0.0490966,-0.0311126,0.053865,0.0100759
2.92229,-0.417136,0.194361,0.275832,-0.152268,-0.210238,-0.149381,-0.141979,-0.124759,-0.166543,-0.112071,-0.0919508,-0.094819,-0.0821634,-0.029046,0.0150145,0.0234942,0.0148259,-0.00426548,-4.63962e-05,-0.00564427,-0.00157366,-0.000330303,-0.000447391,-0.00400959,0.00224319,0.00444524,-0.000341102,0.00354674,0.00622403,-0.00338418,0.186839,-0.0852548,0.0621615,-0.0143171,0.0113181,-0.0603624,0.0491925,-0.0305483,0.0541303,0.00994962
2.92229,-0.415087,0.199686,0.276404,-0.152733,-0.21189,-0.149592,-0.141804,-0.12478,-0.166452,-0.111046,-0.0892344,-0.0937831,-0.0796557,-0.0287234,0.0133355,0.0223229,0.0136509,-0.00408545,-2.727e-05,-0.00431839,-0.00159371,-0.000303703,-0.000456952,-0.00401356,0.00222213,0.00446437,-0.000356022,0.00358518,0.00624563,-0.00346012,0.186641,-0.0866402,0.0619151,-0.0148021,0.0115905,-0.0606856,0.0492839,-0.0299685,0.0543967,0.0098438
2.92229,-0.412969,0.204984,0.276973,-0.153197,-0.213531,-0.149783,-0.141615,-0.12478,-0.166335,-0.109951,-0.086521,-0.0927276,-0.0771468,-0.0283614,0.0116583,0.0211717,0.0124865,-0.00390702,-9.91087e-06,-0.00303095,-0.00161332,-0.000276647,-0.000465883,-0.00401512,0.00219907,0.00448061,-0.00037123,0.00362154,0.00626238,-0.00353392,0.18644,-0.0880437,0.0616577,-0.0152829,0.0118602,-0.0610003,0.0493705,-0.0293737,0.0546638,0.00975845
2.92229,-0.410782,0.210255,0.277539,-0.15366,-0.215161,-0.149952,-0.141411,-0.124758,-0.166191,-0.108787,-0.083812,-0.0916528,-0.0746373,-0.0279601,0.00998498,0.0200408,0.0113332,-0.0037303,5.69406e-06,-0.00178183,-0.00163247,-0.000249147,-0.000474179,-0.00401427,0.00217401,0.00449394,-0.000386722,0.0036558,0.00627425,-0.00360551,0.186237,-0.089464,0.0613896,-0.0157594,0.0121273,-0.0613064,0.0494522,-0.0287643,0.054931,0.00969355
2.92229,-0.408527,0.215498,0.278101,-0.154122,-0.216779,-0.1501,-0.141191,-0.124715,-0.166019,-0.107554,-0.0811089,-0.090559,-0.0721282,-0.0275192,0.00831739,0.0189303,0.0101915,-0.00355541,1.95598e-05,-0.000570924,-0.00165114,-0.000221213,-0.000481833,-0.004011,0.00214694,0.00450434,-0.000402491,0.00368793,0.00628122,-0.00367483,0.186031,-0.0908998,0.0611109,-0.0162316,0.0123919,-0.0616038,0.0495286,-0.0281408,0.0551979,0.00964906
2.92229,-0.406204,0.220712,0.278661,-0.154583,-0.218385,-0.150226,-0.140956,-0.124649,-0.165819,-0.106254,-0.0784129,-0.0894464,-0.06962,-0.0270389,0.0066575,0.0178406,0.00906185,-0.00338249,3.17037e-05,0.000601908,-0.00166932,-0.000192855,-0.000488842,-0.0040053,0.00211787,0.0045118,-0.000418533,0.00371792,0.00628327,-0.00374182,0.185823,-0.09235,0.0608217,-0.0166994,0.0126538,-0.0618925,0.0495996,-0.0275038,0.0554638,0.00962491
2.92229,-0.403812,0.225897,0.279218,-0.155042,-0.219979,-0.150331,-0.140706,-0.124561,-0.165589,-0.104887,-0.0757256,-0.0883152,-0.0671135,-0.0265193,0.00500727,0.0167715,0.00794474,-0.00321163,4.21448e-05,0.00173681,-0.001687,-0.000164086,-0.000495199,-0.00399717,0.00208679,0.0045163,-0.000434843,0.00374575,0.0062804,-0.00380643,0.185612,-0.0938131,0.060522,-0.0171626,0.0129132,-0.0621723,0.049665,-0.0268538,0.0557282,0.00962099
2.92229,-0.401354,0.231051,0.279772,-0.1555,-0.22156,-0.150414,-0.14044,-0.124452,-0.165329,-0.103453,-0.0730484,-0.0871659,-0.0646096,-0.0259605,0.00336863,0.0157234,0.00684059,-0.00304295,5.09047e-05,0.00283395,-0.00170415,-0.000134917,-0.000500902,-0.00398659,0.00205371,0.00451784,-0.000451414,0.0037714,0.00627258,-0.00386859,0.1854,-0.0952881,0.0602121,-0.0176214,0.01317,-0.0624433,0.0497245,-0.0261912,0.0559906,0.00963719
2.92229,-0.398828,0.236174,0.280323,-0.155957,-0.223129,-0.150475,-0.140158,-0.12432,-0.165039,-0.101954,-0.0703826,-0.0859987,-0.0621089,-0.0253627,0.00174352,0.0146962,0.00574985,-0.00287656,5.80068e-05,0.00389351,-0.00172078,-0.00010536,-0.000505946,-0.00397357,0.00201863,0.00451641,-0.000468241,0.00379485,0.00625982,-0.00392825,0.185185,-0.0967736,0.0598921,-0.0180754,0.0134243,-0.0627053,0.049778,-0.0255167,0.0562504,0.00967336
2.92229,-0.396236,0.241265,0.280872,-0.156411,-0.224685,-0.150513,-0.139861,-0.124167,-0.164718,-0.10039,-0.0677296,-0.0848138,-0.0596121,-0.0247263,0.000133862,0.01369,0.00467294,-0.00271255,6.34765e-05,0.00491566,-0.00173686,-7.54275e-05,-0.000510327,-0.00395812,0.00198156,0.004512,-0.000485318,0.00381609,0.0062421,-0.00398537,0.184969,-0.0982683,0.059562,-0.0185249,0.013676,-0.0629583,0.0498252,-0.0248308,0.056507,0.00972934
2.92229,-0.393577,0.246323,0.281418,-0.156864,-0.226228,-0.15053,-0.139547,-0.123991,-0.164365,-0.098762,-0.0650907,-0.0836117,-0.05712,-0.0240517,-0.00145843,0.012705,0.00361031,-0.00255101,6.73415e-05,0.00590061,-0.00175237,-4.51319e-05,-0.000514044,-0.00394021,0.00194249,0.00450461,-0.000502637,0.0038351,0.00621945,-0.00403988,0.184751,-0.099771,0.0592221,-0.0189696,0.0139251,-0.0632022,0.049866,-0.024134,0.0567599,0.00980492
2.92229,-0.390853,0.251346,0.281962,-0.157315,-0.227758,-0.150524,-0.139217,-0.123793,-0.163979,-0.0970713,-0.0624674,-0.0823925,-0.0546333,-0.0233392,-0.00303145,0.011741,0.00256236,-0.00239205,6.96312e-05,0.00684859,-0.00176732,-1.44865e-05,-0.000517094,-0.00391988,0.00190144,0.00449423,-0.000520193,0.00385188,0.00619185,-0.00409175,0.184532,-0.10128,0.0588723,-0.0194095,0.0141717,-0.0634369,0.0499,-0.0234269,0.0570085,0.00989988
2.92229,-0.388063,0.256335,0.282504,-0.157764,-0.229273,-0.150496,-0.138871,-0.123574,-0.163561,-0.0953186,-0.059861,-0.0811568,-0.0521527,-0.0225894,-0.00458333,0.0107981,0.0015295,-0.00223574,7.0377e-05,0.00775981,-0.00178167,1.64955e-05,-0.000519474,-0.0038971,0.00185842,0.00448088,-0.000537977,0.00386642,0.00615932,-0.00414091,0.184311,-0.102795,0.0585129,-0.0198445,0.0144158,-0.0636625,0.0499272,-0.0227101,0.0572523,0.010014
2.92229,-0.385209,0.261288,0.283044,-0.158211,-0.230775,-0.150445,-0.138509,-0.123332,-0.163108,-0.093505,-0.0572728,-0.0799047,-0.049679,-0.0218029,-0.00611222,0.00987633,0.000512151,-0.00208218,6.96125e-05,0.00863453,-0.00179543,4.78006e-05,-0.000521184,-0.0038719,0.00181344,0.00446454,-0.000555982,0.0038787,0.00612187,-0.00418733,0.184089,-0.104314,0.058144,-0.0202747,0.0146573,-0.0638789,0.0499473,-0.0219841,0.0574906,0.010147
2.92229,-0.382289,0.266205,0.283582,-0.158656,-0.232263,-0.150372,-0.13813,-0.123068,-0.162621,-0.0916316,-0.054704,-0.0786366,-0.0472129,-0.0209802,-0.00761627,0.0089756,-0.000489308,-0.00193143,6.73729e-05,0.009473,-0.00180858,7.94147e-05,-0.000522222,-0.00384429,0.0017665,0.00444523,-0.000574202,0.00388873,0.00607951,-0.00423097,0.183867,-0.105836,0.0577656,-0.0206999,0.0148963,-0.064086,0.0499601,-0.0212496,0.0577229,0.0102985
2.92229,-0.379306,0.271084,0.284118,-0.159099,-0.233736,-0.150275,-0.137734,-0.122782,-0.162099,-0.0896994,-0.052156,-0.0773529,-0.0447551,-0.0201222,-0.00909369,0.00809587,-0.00147449,-0.00178358,6.36955e-05,0.0102755,-0.00182111,0.000111324,-0.000522588,-0.00381426,0.00171763,0.00442296,-0.000592627,0.00389649,0.00603228,-0.00427177,0.183643,-0.10736,0.057378,-0.0211201,0.0151328,-0.0642838,0.0499654,-0.0205072,0.0579485,0.0104683
2.92229,-0.376259,0.275925,0.284652,-0.159539,-0.235195,-0.150156,-0.137322,-0.122475,-0.161542,-0.0877095,-0.0496302,-0.0760539,-0.0423062,-0.0192295,-0.0105427,0.00723706,-0.00244301,-0.0016387,5.86191e-05,0.0110423,-0.00183301,0.000143514,-0.000522282,-0.00378183,0.00166684,0.00439773,-0.00061125,0.00390198,0.00598018,-0.00430971,0.183419,-0.108884,0.0569811,-0.0215353,0.0153667,-0.0644723,0.0499631,-0.0197573,0.058167,0.0106561
2.92229,-0.373149,0.280727,0.285184,-0.159977,-0.236638,-0.150013,-0.136892,-0.122145,-0.160949,-0.0856632,-0.0471276,-0.0747399,-0.0398671,-0.018303,-0.0119616,0.00639906,-0.00339452,-0.00149685,5.21848e-05,0.0117737,-0.00184426,0.000175969,-0.000521305,-0.00374702,0.00161415,0.00436955,-0.000630062,0.0039052,0.00592325,-0.00434474,0.183194,-0.110407,0.0565752,-0.0219455,0.0155982,-0.0646514,0.0499529,-0.0190008,0.0583777,0.0108614
2.92229,-0.369977,0.285489,0.285714,-0.160413,-0.238067,-0.149847,-0.136446,-0.121793,-0.160319,-0.0835617,-0.0446496,-0.0734114,-0.0374384,-0.0173437,-0.0133486,0.00558178,-0.00432864,-0.00135809,4.44349e-05,0.0124699,-0.00185486,0.000208676,-0.000519657,-0.00370983,0.00155956,0.00433845,-0.000649054,0.00390615,0.00586152,-0.00437683,0.182969,-0.111928,0.0561604,-0.0223504,0.0158271,-0.0648211,0.0499346,-0.0182381,0.05858,0.0110839
2.92229,-0.366742,0.29021,0.286242,-0.160846,-0.23948,-0.149658,-0.135983,-0.12142,-0.159652,-0.0814062,-0.0421974,-0.0720687,-0.0350208,-0.0163523,-0.014702,0.00478507,-0.00524503,-0.00122248,3.54139e-05,0.0131314,-0.0018648,0.000241618,-0.000517339,-0.0036703,0.00150311,0.00430443,-0.000668219,0.00390483,0.00579502,-0.00440594,0.182744,-0.113446,0.0557367,-0.0227503,0.0160535,-0.0649815,0.0499081,-0.0174698,0.0587734,0.0113232
2.92229,-0.363446,0.29489,0.286769,-0.161277,-0.240878,-0.149446,-0.135503,-0.121025,-0.158948,-0.079198,-0.0397722,-0.0707122,-0.032615,-0.0153301,-0.0160203,0.00400878,-0.00614336,-0.00109007,2.51676e-05,0.0137585,-0.00187407,0.000274781,-0.000514354,-0.00362842,0.00144481,0.00426751,-0.000687547,0.00390125,0.00572379,-0.00443205,0.182519,-0.114959,0.0553042,-0.0231449,0.0162775,-0.0651324,0.0498731,-0.0166967,0.0589573,0.0115789
2.92229,-0.360089,0.299528,0.287295,-0.161704,-0.24226,-0.14921,-0.135005,-0.120608,-0.158205,-0.0769385,-0.0373752,-0.0693422,-0.0302217,-0.014278,-0.0173019,0.00325274,-0.00702329,-0.000960916,1.37438e-05,0.0143514,-0.00188266,0.000308149,-0.000510704,-0.00358424,0.00138469,0.00422772,-0.000707027,0.0038954,0.00564787,-0.00445512,0.182294,-0.116466,0.0548632,-0.0235343,0.0164989,-0.0652739,0.0498296,-0.0159193,0.0591311,0.0118504
2.92229,-0.356671,0.304123,0.287819,-0.16213,-0.243626,-0.148951,-0.13449,-0.120169,-0.157424,-0.0746289,-0.0350075,-0.0679592,-0.0278415,-0.0131972,-0.0185452,0.00251677,-0.0078845,-0.00083506,1.19153e-06,0.0149106,-0.00189056,0.000341706,-0.000506392,-0.00353775,0.00132276,0.00418508,-0.000726652,0.0038873,0.00556731,-0.00447514,0.18207,-0.117966,0.0544137,-0.0239185,0.0167179,-0.065406,0.0497773,-0.0151382,0.0592943,0.0121374
2.92229,-0.353193,0.308674,0.288341,-0.162552,-0.244976,-0.148667,-0.133958,-0.119708,-0.156605,-0.0722708,-0.0326702,-0.0665635,-0.0254753,-0.0120889,-0.0197487,0.00180066,-0.0087267,-0.000712541,-1.24385e-05,0.0154365,-0.00189776,0.000375437,-0.000501421,-0.003489,0.00125906,0.0041396,-0.000746411,0.00387695,0.00548216,-0.00449206,0.181846,-0.119458,0.0539558,-0.0242973,0.0169343,-0.0655286,0.0497161,-0.0143541,0.0594462,0.0124394
2.92229,-0.349655,0.31318,0.288862,-0.162972,-0.246309,-0.148361,-0.133409,-0.119226,-0.155746,-0.0698656,-0.0303646,-0.0651555,-0.0231236,-0.0109543,-0.020911,0.0011042,-0.00954956,-0.000593396,-2.7094e-05,0.0159293,-0.00190426,0.000409324,-0.000495794,-0.003438,0.00119362,0.00409132,-0.000766295,0.00386436,0.00539246,-0.00450588,0.181623,-0.12094,0.0534896,-0.0246708,0.0171484,-0.0656418,0.0496457,-0.0135676,0.0595863,0.0127559
2.92229,-0.346059,0.31764,0.289382,-0.163388,-0.247625,-0.14803,-0.132842,-0.118722,-0.154847,-0.0674147,-0.0280916,-0.0637356,-0.0207871,-0.00979478,-0.0220307,0.000427146,-0.0103528,-0.000477656,-4.27214e-05,0.0163895,-0.00191005,0.000443353,-0.000489517,-0.00338478,0.00112645,0.00404027,-0.000786292,0.00384954,0.00529828,-0.00451657,0.181401,-0.122412,0.0530152,-0.0250389,0.0173599,-0.0657456,0.0495661,-0.0127793,0.059714,0.0130864
2.92229,-0.342404,0.322055,0.2899,-0.163802,-0.248925,-0.147676,-0.132257,-0.118197,-0.153908,-0.0649196,-0.0258524,-0.0623042,-0.0184666,-0.00861163,-0.0231065,-0.00023075,-0.0111362,-0.00036535,-5.92657e-05,0.0168174,-0.00191512,0.000477506,-0.000482593,-0.00332937,0.00105758,0.00398648,-0.000806394,0.0038325,0.00519967,-0.00452411,0.18118,-0.123872,0.0525328,-0.0254017,0.017569,-0.06584,0.0494771,-0.0119899,0.0598288,0.0134302
2.92229,-0.338691,0.326423,0.290417,-0.164213,-0.250208,-0.147297,-0.131655,-0.11765,-0.152929,-0.0623819,-0.023648,-0.0608618,-0.0161626,-0.00740626,-0.024137,-0.000869749,-0.0118994,-0.000256502,-7.66706e-05,0.0172136,-0.00191947,0.000511767,-0.000475027,-0.00327179,0.00098706,0.00392997,-0.00082659,0.00381327,0.00509669,-0.00452848,0.18096,-0.125318,0.0520424,-0.025759,0.0177757,-0.065925,0.0493785,-0.0111999,0.0599301,0.013787
2.92229,-0.334921,0.330743,0.290933,-0.16462,-0.251474,-0.146895,-0.131036,-0.117082,-0.151909,-0.0598031,-0.0214794,-0.0594087,-0.0138758,-0.00618013,-0.0251211,-0.00149013,-0.0126422,-0.00015113,-9.48786e-05,0.0175784,-0.0019231,0.00054612,-0.000466826,-0.00321209,0.000914907,0.00387079,-0.000846868,0.00379184,0.00498942,-0.00452969,0.180742,-0.126751,0.0515442,-0.0261108,0.01798,-0.0660006,0.0492701,-0.0104101,0.0600174,0.014156
